"order_id","customer_id","order_date","total_amount"
"2472","4778","2025-07-31","468.08"
"2473","811","2026-03-01","569.96"
"2474","3629","2023-10-28","1446.55"
"2476","4538","2026-02-17","2294.46"
"2477","1816","2024-12-10","2284.23"
"2478","306","2023-05-20","1877.64"
"2479","792","2023-08-04","290.95"
"2481","4301","2025-07-04","2923.43"
"2482","587","2025-05-05","1602.64"
"2483","274","2024-10-06","1252.37"
"2484","1745","2024-07-09","949.26"
"2486","596","2024-11-25","2971.78"
"2488","2563","2023-05-09","2633.54"
"2489","4747","2023-08-29","1233.09"
"2490","1111","2023-12-03","377.07"
"2493","202","2024-03-06","2430.03"
"2494","4814","2023-07-31","2413.25"
"2495","4786","2024-01-18","2183.59"
"2496","9","2025-05-18","1544.89"
"2497","282","2023-10-14","1427.6"
"2498","1336","2024-01-13","1625.76"
"2499","4642","2025-10-17","1430.26"
"2500","301","2025-08-08","536.66"
"2501","2975","2024-02-14","1272.89"
"2502","3087","2025-06-14","1122.25"
"2503","949","2024-07-28","2660.78"
"2504","3496","2024-03-15","294.95"
"2506","2723","2025-05-04","1558.59"
"2507","4802","2023-09-18","224.57"
"2508","1706","2024-01-14","1845.9"
"2509","4580","2024-12-04","2309.84"
"2510","4368","2025-08-20","2410.32"
"2512","3617","2023-05-25","1843.35"
"2515","4463","2024-01-17","2550.99"
"2516","4261","2025-09-08","672.45"
"2518","2143","2024-02-20","1681.68"
"2519","1520","2023-08-30","1951.15"
"2520","304","2023-06-05","2327.24"
"2521","4080","2025-03-13","1924.53"
"2523","1461","2025-04-26","899.51"
"2524","382","2023-12-22","2708.41"
"2525","3047","2024-12-25","1279.03"
"2526","3199","2023-09-08","1135.9"
"2527","2011","2025-09-12","2382.12"
"2528","2910","2026-02-21","1700.05"
"2529","1359","2024-09-15","1384.5"
"2530","3726","2026-01-13","1027.94"
"2531","3388","2023-05-10","2877.21"
"2532","4722","2023-04-04","1783.85"
"2534","4120","2025-03-10","260.36"
"2535","1334","2024-03-13","1690.22"
"2536","1838","2023-11-11","558.3"
"2537","4831","2025-06-07","118.35"
"2540","4196","2023-11-05","2387.38"
"2541","3997","2023-05-06","1526.74"
"2542","4736","2025-10-11","1390.07"
"2543","3519","2025-05-10","1028.2"
"2544","3847","2024-09-21","1232.96"
"2545","190","2025-01-26","2507.46"
"2547","4538","2023-10-19","2420.33"
"2548","1102","2023-12-29","550.39"
"2549","1656","2025-06-28","589.22"
"2550","2910","2026-02-27","1048.6"
"2551","1827","2023-06-17","2326.18"
"2552","3921","2025-12-29","1841.24"
"2553","1936","2024-02-03","2933.98"
"2554","340","2025-09-03","2659.19"
"2555","2502","2024-02-20","1412.36"
"2556","1017","2025-01-08","2772.81"
"2557","1091","2025-03-16","1191.62"
"2558","4179","2023-05-15","1438.02"
"2559","4201","2023-09-23","2286.29"
"2560","4116","2023-08-24","803.27"
"2561","832","2025-09-02","1947.76"
"2562","237","2026-01-09","2135.37"
"2563","2025","2025-04-01","1916.76"
"2564","3973","2026-01-31","2911.48"
"2565","2159","2024-08-27","1292.83"
"2568","3604","2023-11-25","277.87"
"2569","26","2024-11-25","1567.91"
"2570","3769","2025-11-15","712.29"
"2571","4768","2025-08-22","2450.36"
"2572","265","2025-12-30","2562.18"
"2573","95","2026-03-26","1562.77"
"2574","415","2026-03-28","2578.98"
"2575","2083","2024-05-10","1901.99"
"2576","4518","2024-06-17","1018.31"
"2577","3331","2024-01-08","2451.8"
"2578","1952","2023-09-20","1281.68"
"2580","741","2023-08-26","844.97"
"2581","4473","2025-10-22","1708.51"
"2582","258","2023-11-08","1364.44"
"2583","2183","2023-11-29","1309.64"
"2584","2670","2024-03-14","2833.55"
"2585","3128","2023-07-26","2952.94"
"2586","2148","2023-11-19","2651.37"
"2587","4055","2025-09-20","811.67"
"2588","1170","2025-07-13","398.94"
"2591","2056","2025-05-21","983.14"
"2592","4306","2024-10-04","1390.4"
"2593","214","2024-05-22","955.9"
"2595","1237","2023-10-19","50.2"
"2597","218","2024-03-10","972.63"
"2598","86","2025-04-10","1134.37"
"2599","1162","2026-03-29","72.65"
"2600","1803","2025-04-11","2002.11"
"2601","2623","2025-07-21","73.82"
"2602","2096","2024-07-28","1475"
"2603","200","2024-01-26","2564.27"
"2604","1046","2024-07-29","2923.93"
"2605","4140","2024-05-03","2523"
"2606","4284","2025-02-11","1099.78"
"2607","2245","2025-04-02","534.36"
"2608","4650","2024-11-12","1174.57"
"2609","294","2025-03-14","2121.73"
"2610","4328","2024-02-26","2639.8"
"2611","2842","2025-06-25","2535.92"
"2612","2655","2025-05-23","2372.61"
"2613","3265","2023-11-08","1783.07"
"2615","1671","2023-11-15","1543.72"
"2617","4044","2023-08-03","1450.71"
"2618","4042","2024-05-24","480.79"
"2619","1663","2026-02-07","1404.18"
"2621","4586","2025-08-10","1136.3"
"2623","1641","2025-06-09","224.3"
"2624","1948","2026-02-09","1148.06"
"2625","782","2023-07-05","2652.68"
"2626","63","2025-06-17","883.1"
"2627","2182","2024-12-03","2335.9"
"2628","784","2023-11-19","2268.76"
"2629","2116","2023-10-05","734.02"
"2630","2167","2026-01-28","1182.26"
"2631","2806","2025-12-27","153.53"
"2632","4683","2025-11-19","2066.11"
"2633","4975","2026-01-22","2887.84"
"2634","2481","2024-03-23","553.52"
"2635","994","2025-05-10","1245.08"
"2637","3801","2025-12-12","2237.48"
"2638","923","2023-04-29","1197.13"
"2639","3624","2024-03-03","2481.02"
"2640","4706","2025-04-23","954.94"
"2641","3897","2025-12-05","2827.97"
"2643","4250","2023-09-06","1652.3"
"2645","2420","2024-02-12","90.45"
"2647","1390","2024-10-21","2319.69"
"2648","1279","2024-07-21","2513.52"
"2649","1112","2025-09-12","943.23"
"2650","2701","2025-12-25","643.36"
"2652","4120","2023-11-11","1658.39"
"2653","4310","2023-08-08","1314.8"
"2654","3233","2023-12-21","1480.03"
"2655","1010","2025-04-03","1367.92"
"2657","1198","2023-11-18","1987.9"
"2658","4535","2025-01-21","393.91"
"2659","2596","2023-04-23","1012.04"
"2660","4389","2025-10-11","2554.65"
"2661","267","2026-03-31","2499.5"
"2662","409","2026-01-01","1955.47"
"2663","1634","2024-08-06","169.37"
"2664","4879","2025-12-04","1186.48"
"2665","3977","2023-12-05","2310.57"
"2666","2447","2024-09-18","1572.87"
"2667","4443","2024-01-12","2800.93"
"2669","2329","2025-05-21","1730.61"
"2672","4050","2023-07-24","1396.1"
"2673","4760","2025-05-10","1794.52"
"2674","909","2025-08-03","286.67"
"2676","1670","2024-08-14","1591.07"
"2677","1312","2024-12-12","2428.81"
"2679","2127","2024-10-23","1185.53"
"2680","3179","2025-01-16","2753.65"
"2681","4007","2024-05-30","1611.86"
"2682","2486","2025-08-20","1563.73"
"2683","4066","2024-04-25","1282.24"
"2685","3751","2024-06-22","1782.78"
"2687","3926","2025-11-20","1556.9"
"2688","2405","2025-07-06","1309.63"
"2691","3710","2023-05-09","1141.68"
"2692","300","2024-04-17","802.58"
"2693","2262","2024-06-11","235.1"
"2694","1049","2025-11-13","2786.54"
"2695","3428","2023-08-24","2951"
"2696","3205","2026-03-17","1263.43"
"2698","1432","2026-02-28","1158.26"
"2700","314","2024-07-05","2171.98"
"2702","4868","2025-04-14","812.91"
"2703","205","2025-10-07","1077.34"
"2704","3014","2024-03-17","1234.48"
"2705","358","2023-11-03","886.14"
"2707","2719","2023-05-02","316.74"
"2708","12","2024-09-11","912.73"
"2709","2354","2024-12-25","2533.21"
"2711","120","2024-11-23","97.41"
"2712","748","2024-08-15","1020.96"
"2713","4531","2025-07-17","2691.75"
"2714","1181","2025-05-05","496.96"
"2715","2839","2024-02-29","741.53"
"2716","1985","2026-01-01","2966.32"
"2718","2072","2023-04-04","152.69"
"2719","834","2023-11-15","2615.74"
"2720","3756","2025-08-12","698.86"
"2721","1522","2024-02-04","2831.68"
"2722","2578","2024-12-18","2674.07"
"2723","218","2025-04-26","2101.31"
"2724","604","2025-01-03","1019.97"
"2725","4379","2024-03-29","2450.89"
"2726","773","2023-12-23","2641.65"
"2727","1791","2025-11-24","1681.67"
"2730","615","2023-07-17","844.56"
"2731","2247","2025-05-30","2975.42"
"2732","4825","2024-12-18","1140.81"
"2733","80","2025-11-22","1032.46"
"2734","4210","2023-04-10","2229.36"
"2735","4872","2023-10-13","1110.01"
"2736","4372","2023-04-20","796.09"
"2737","4096","2025-10-06","1368.92"
"2738","67","2024-05-10","822.24"
"2739","3344","2026-01-03","2748.14"
"2740","1896","2025-04-25","1582.35"
"2741","1887","2024-09-26","2600.3"
"2742","1584","2024-07-05","1223.64"
"2743","2879","2023-05-18","2192.85"
"2744","2320","2024-11-01","2574.23"
"2746","4407","2023-09-17","1977.89"
"2747","4452","2024-01-30","1427.76"
"2748","3166","2024-09-30","2213.16"
"2749","1138","2025-05-11","153.68"
"2750","1567","2023-12-10","896.46"
"2751","384","2026-02-06","2035.07"
"2752","4411","2024-08-23","1982.53"
"2753","4494","2023-08-16","1394.23"
"2754","954","2024-05-06","255.68"
"2756","3596","2024-09-20","380.13"
"2757","1275","2025-05-25","696.75"
"2758","754","2023-07-19","2723.17"
"2759","1872","2023-04-20","2840.53"
"2760","3199","2023-12-22","2454.01"
"2763","3186","2023-08-18","685.54"
"2764","97","2024-08-28","1108.9"
"2765","559","2025-05-27","1959.61"
"2766","911","2023-12-03","1695.95"
"2768","4212","2025-08-19","879.84"
"2769","4629","2026-03-02","187.2"
"2771","2196","2023-06-05","52.26"
"2773","4645","2024-07-10","2525.82"
"2774","4160","2024-03-29","1389.25"
"2775","4785","2024-11-09","1676.56"
"2776","190","2025-06-23","1867.86"
"2777","1892","2024-10-26","2107.79"
"2778","3978","2026-04-03","929.05"
"2779","2669","2023-07-26","2064.51"
"2780","2748","2026-02-07","2347.49"
"2784","3408","2026-03-25","2694.82"
"2785","1053","2024-01-04","2277.21"
"2786","405","2023-08-20","496.54"
"2788","1836","2025-11-12","780.75"
"2789","4595","2025-03-08","908.5"
"2790","3958","2025-10-28","362.53"
"2791","3755","2024-06-01","185.48"
"2793","769","2026-01-27","2252.54"
"2794","3814","2024-12-13","2054.96"
"2795","1873","2024-08-08","118.15"
"2796","459","2024-09-11","97.74"
"2797","3879","2025-07-26","561.95"
"2798","3049","2025-04-03","1686.95"
"2799","4173","2025-01-08","487.76"
"2801","4735","2023-06-27","658.49"
"2802","3020","2026-01-30","751.01"
"2803","3363","2023-10-21","2984.67"
"2804","1400","2023-10-30","1144.04"
"2806","601","2026-01-15","2873.41"
"2808","2374","2026-01-20","1449.72"
"2809","1064","2023-08-15","1429.98"
"2810","3533","2023-06-27","1923.01"
"2812","2254","2024-12-25","2296.7"
"2813","745","2024-04-12","2316.13"
"2814","4473","2024-07-20","2792.95"
"2815","2301","2026-03-30","2953.55"
"2816","16","2025-02-06","2204.64"
"2817","812","2025-04-13","2879.28"
"2818","3942","2025-11-11","1213.06"
"2819","4709","2023-08-10","2038.73"
"2821","582","2025-09-01","1043.15"
"2822","3046","2025-04-01","2414.26"
"2823","4187","2023-09-03","1438.51"
"2824","2584","2023-08-26","773.65"
"2826","1723","2025-07-06","1955.73"
"2827","894","2023-09-05","730.35"
"2828","2979","2024-11-26","82.92"
"2829","353","2025-08-20","922.05"
"2830","4548","2025-07-25","1151.15"
"2831","582","2023-09-02","376.94"
"2832","3677","2023-08-31","2512.83"
"2833","1212","2024-07-24","638.13"
"2834","3609","2024-09-09","994.21"
"2835","601","2024-06-17","2144.32"
"2836","3817","2025-01-17","1711.3"
"2837","1649","2023-09-06","2854.77"
"2838","3638","2024-10-08","245.1"
"2839","3464","2023-08-21","2436.13"
"2840","2741","2025-05-06","1592.79"
"2841","507","2024-06-09","2274.28"
"2842","2481","2025-06-06","2479.74"
"2843","4421","2026-02-28","751.88"
"2844","3927","2025-11-18","1020.26"
"2845","120","2023-11-29","2547.28"
"2846","166","2024-05-21","2651.48"
"2847","2828","2024-09-14","1567.02"
"2848","4180","2024-04-13","1150.59"
"2849","3506","2023-08-11","1960.97"
"2850","2907","2025-09-26","2234.68"
"2851","3596","2026-02-17","1208.51"
"2852","745","2023-05-05","1995.74"
"2853","2524","2023-06-06","578.18"
"2854","527","2024-07-21","275.44"
"2855","54","2023-04-23","2281.96"
"2856","4952","2026-03-12","2406.43"
"2857","2725","2025-04-18","210.13"
"2858","1795","2024-04-08","2723.39"
"2859","4528","2024-07-25","1701.26"
"2860","2680","2026-03-18","2088.21"
"2861","763","2024-06-07","1773.65"
"2862","1047","2025-11-22","1476.58"
"2864","329","2025-07-23","1877.12"
"2865","695","2025-11-19","2188.05"
"2866","1864","2023-12-12","2905.91"
"2867","4872","2025-03-02","922.78"
"2868","2059","2025-04-24","977.68"
"2869","1206","2023-12-24","195.54"
"2870","254","2023-08-14","1843.67"
"2871","4739","2023-04-12","399.89"
"2872","2816","2023-06-22","1891.36"
"2873","2120","2024-09-30","345.47"
"2874","767","2025-10-16","390.24"
"2875","2845","2023-09-07","2257.97"
"2877","4239","2023-09-06","50.73"
"2878","4902","2024-03-06","2367.94"
"2879","512","2023-05-08","1444.09"
"2880","516","2023-11-08","1647.71"
"2882","3","2023-09-25","1876.44"
"2883","3121","2024-06-12","586.4"
"2884","2992","2025-05-10","550.85"
"2885","310","2025-04-18","2602.75"
"2888","965","2023-04-24","2487.04"
"2889","732","2025-01-12","2189.96"
"2890","2625","2024-12-09","1233.49"
"2891","2301","2024-08-02","803.27"
"2892","4545","2026-03-01","1444.48"
"2893","1754","2024-05-20","2807.43"
"2894","4184","2023-05-07","630.9"
"2895","2654","2024-01-24","656.39"
"2896","3429","2023-05-11","2011.41"
"2897","960","2024-09-27","1408.29"
"2898","1863","2025-12-15","2214.7"
"2899","3691","2025-10-02","720.25"
"2900","2902","2023-06-16","1782.34"
"2901","452","2025-11-27","875.91"
"2902","4111","2025-10-17","2514.17"
"2903","4295","2025-04-06","2947.1"
"2904","2314","2025-05-22","1809.28"
"2905","2748","2024-12-20","2939.62"
"2906","259","2025-07-01","1103.21"
"2907","1152","2025-09-08","2090.15"
"2908","1712","2024-03-27","65.74"
"2909","4903","2025-01-10","947.22"
"2910","1122","2023-06-16","1794.19"
"2911","272","2024-11-17","1396.91"
"2912","957","2023-12-08","2726.93"
"2913","1779","2023-10-22","802.31"
"2914","746","2025-10-31","1039.35"
"2916","3185","2023-04-12","517.96"
"2918","728","2024-01-10","2170.71"
"2919","3721","2024-01-04","61.02"
"2920","2159","2023-06-06","1937.53"
"2921","3287","2023-10-25","2306.51"
"2922","1351","2025-07-01","1191.48"
"2923","4861","2025-11-26","1513.98"
"2924","206","2024-04-26","1293.39"
"2927","3105","2025-02-23","2761.61"
"2928","3086","2025-02-13","1611.05"
"2929","2019","2023-11-29","2136.87"
"2930","4891","2023-07-13","967.42"
"2931","2616","2023-07-20","2065.37"
"2932","417","2024-02-08","2460.23"
"2933","4693","2026-02-07","114.82"
"2935","1816","2026-02-24","2831.38"
"2936","4060","2025-03-16","1560.59"
"2937","4036","2024-05-09","2665.02"
"2938","3866","2023-12-31","1846.26"
"2940","3927","2024-12-30","381.9"
"2941","4192","2026-01-07","181.33"
"2942","3721","2024-02-21","55.94"
"2943","3872","2025-02-06","2902.32"
"2944","4678","2024-09-24","2900.26"
"2945","322","2023-04-04","2050.45"
"2946","1442","2026-03-30","936.51"
"2947","1141","2024-06-15","2054.9"
"2949","4496","2025-09-13","1905.14"
"2950","3968","2025-06-21","149.95"
"2951","749","2024-11-04","2929.61"
"2952","1880","2024-06-23","566.92"
"2953","2875","2024-11-28","1463.49"
"2954","4616","2024-07-13","2125.39"
"2955","2704","2023-12-25","2065.51"
"2958","3506","2026-03-21","1939.53"
"2960","3242","2025-09-09","104.48"
"2961","4168","2024-04-11","1242.73"
"2962","120","2024-11-24","1760.12"
"2963","9","2023-10-01","97.45"
"2964","2422","2024-01-24","1165.06"
"2965","1776","2023-12-05","2634.1"
"2966","1532","2024-03-21","497.2"
"2967","1411","2025-01-30","1046.58"
"2968","3204","2025-03-24","1924"
"2969","1335","2025-04-12","204"
"2970","4402","2024-01-17","1182.97"
"2972","2150","2024-09-29","2472.32"
"2973","958","2025-10-09","770.77"
"2974","233","2024-04-08","2566.38"
"2975","3040","2024-05-14","2285.32"
"2976","4958","2026-01-19","754.4"
"2977","541","2025-08-01","143.48"
"2978","2493","2024-10-24","2652.84"
"2979","3509","2024-01-13","2701.01"
"2980","1738","2025-05-21","725.23"
"2982","643","2023-11-22","117.71"
"2983","3988","2025-06-24","1388.7"
"2984","1157","2025-02-19","1532.34"
"2985","88","2025-10-23","2086.31"
"2986","4807","2024-11-29","438.99"
"2987","3217","2024-05-01","793.92"
"2988","3066","2025-02-25","726.89"
"2989","4402","2023-05-12","1285.46"
"2990","2716","2023-07-22","2809.77"
"2991","3107","2023-05-25","788.83"
"2993","2935","2025-09-09","1540.36"
"2994","1302","2023-07-08","687.97"
"2995","3111","2024-02-07","2465.02"
"2996","547","2025-10-07","501.74"
"2997","3307","2024-12-19","174.64"
"2998","1599","2023-11-23","2756.36"
"2999","2985","2024-02-22","2590.71"
"3000","591","2025-02-20","1576.77"
"3001","1669","2026-01-14","216.97"
"3002","1941","2024-03-16","369.15"
"3003","4385","2025-02-15","2200.37"
"3004","1112","2025-08-29","1371.55"
"3005","502","2024-01-14","1595.6"
"3006","4879","2023-08-26","320.79"
"3007","2028","2024-04-07","2948.69"
"3008","2048","2023-08-10","1099.32"
"3009","3204","2025-01-17","908.16"
"3010","543","2024-07-03","1818.35"
"3011","3578","2024-08-13","264.83"
"3012","4648","2026-02-10","2174.53"
"3013","2058","2024-10-01","613.23"
"3014","4912","2023-05-08","1329.85"
"3015","4202","2024-08-27","2586.8"
"3017","3871","2025-07-13","1463.75"
"3018","4923","2024-10-07","1388.25"
"3019","2672","2026-02-24","925.19"
"3020","1005","2024-09-29","2382.08"
"3021","4367","2023-05-03","2630.99"
"3023","2205","2024-02-26","2439.99"
"3024","2552","2024-02-13","2027.75"
"3026","4544","2025-09-06","2365.33"
"3028","349","2023-10-30","2047.79"
"3029","1833","2023-07-05","2786.84"
"3030","3180","2023-10-02","300.31"
"3031","407","2025-11-22","1907.48"
"3032","4450","2023-12-01","2568.55"
"3033","4603","2024-08-09","399.33"
"3034","634","2026-02-20","1497.11"
"3035","215","2023-06-18","2807.76"
"3036","4681","2025-10-11","2498.72"
"3037","1312","2024-11-21","2399.94"
"3038","4815","2025-04-02","788.87"
"3039","524","2024-11-18","209.04"
"3040","1050","2025-05-19","2783.03"
"3041","2902","2026-03-19","344.16"
"3043","3929","2024-05-31","1410.33"
"3044","4424","2025-07-09","1442"
"3045","2405","2024-05-10","1720.19"
"3046","4435","2024-03-08","496.58"
"3047","3972","2023-12-05","1036.31"
"3048","2397","2025-08-26","2946.65"
"3049","3952","2024-02-12","281.85"
"3050","3291","2025-12-19","263.93"
"3051","2688","2026-02-06","1103.14"
